-3.0 	 -55.0
-2.877551020408163 	 -48.056719564127185
-2.7551020408163267 	 -41.66117009069352
-2.63265306122449 	 -35.79131994322094
-2.510204081632653 	 -30.425137485231488
-2.387755102040816 	 -25.540591080247165
-2.2653061224489797 	 -21.11564909178999
-2.142857142857143 	 -17.128279883381925
-2.020408163265306 	 -13.55645181854499
-1.8979591836734695 	 -10.378133260801198
-1.7755102040816326 	 -7.571292573672535
-1.653061224489796 	 -5.113898120681009
-1.5306122448979593 	 -2.983918265348624
-1.4081632653061225 	 -1.1593213711973753
-1.2857142857142858 	 0.38192419825072665
-1.163265306122449 	 1.6618500794736892
-1.0408163265306123 	 2.702487908949502
-0.9183673469387754 	 3.5258693231561686
-0.795918367346939 	 4.154025958571683
-0.6734693877551021 	 4.608989451674047
-0.5510204081632653 	 4.912791438941258
-0.4285714285714288 	 5.087463556851311
-0.30612244897959195 	 5.155037441882209
-0.18367346938775508 	 5.137544730511946
-0.06122448979591866 	 5.0570170592185235
0.06122448979591821 	 4.935486064479936
0.18367346938775508 	 4.794983382774184
0.30612244897959195 	 4.657540650579265
0.4285714285714284 	 4.545189504373178
0.5510204081632653 	 4.47996158063392
0.6734693877551021 	 4.483888515839489
0.7959183673469385 	 4.5790019464678835
0.9183673469387754 	 4.787333508997102
1.0408163265306118 	 5.13091483990514
1.1632653061224492 	 5.631777575670002
1.2857142857142856 	 6.311953352769678
1.408163265306122 	 7.19347380768217
1.5306122448979593 	 8.298370576885484
1.6530612244897958 	 9.6486752968576
1.7755102040816322 	 11.266419604076527
1.8979591836734695 	 13.173635135020273
2.020408163265306 	 15.392353526166815
2.1428571428571423 	 17.94460641399416
2.2653061224489797 	 20.852425434980326
2.387755102040816 	 24.13784222560327
2.5102040816326525 	 27.822888422341016
2.63265306122449 	 31.929595661671584
2.7551020408163263 	 36.479995580072924
2.8775510204081627 	 41.49611981402305
3.0 	 47.0
