0.0,0.04014947
6.0117188,0.034761533
10.011719,0.062784724
12.984375,0.08972696
14.019531,0.101579025
21.980469,0.20032918
24.996094,0.2266163
27.996094,0.24343853
30.996094,0.25165206
34.992188,0.2554878
37.94922,0.24454997
40.9375,0.24372566
43.95703,0.22966863
49.953125,0.23130566
52.976562,0.21861073
59.007812,0.18496682
61.914062,0.17919905
64.9375,0.16852552
67.94922,0.15550473
70.93359,0.13799562
74.83984,0.124085754
78.92969,0.11062399
81.99609,0.09734068
82.734375,0.0759137
83.734375,0.11576809
84.734375,0.120539986
86.73047,0.12747781
87.73047,0.09770628
88.73047,0.08662278
89.73047,0.079138406
91.73047,0.07510045
92.73047,0.06612192
93.73047,0.071692586
94.73047,0.06449536
95.73047,0.067263156
98.73047,0.05460672
102.74609,0.053953256
104.73047,0.047471415
105.73047,0.046096608
106.72656,0.04285682
107.73047,0.038809728
108.87109,0.048211414
