0.0,0.58454317
2.3002582,0.7725428
4.138828,0.8198968
5.968527,0.85515505
7.8816833,0.8554101
10.037422,0.8853576
12.048061,0.84906834
13.878567,0.8468882
16.119041,0.7759553
18.264023,0.76595736
20.085625,0.7319135
22.117119,0.68763673
24.086655,0.640278
25.879562,0.6246305
27.918278,0.5700331
30.052582,0.5293843
31.872726,0.52458376
34.312748,0.45455518
36.02393,0.42225748
38.33111,0.3918272
40.307064,0.3631821
41.861233,0.35183397
43.960163,0.2989276
46.123383,0.25937694
48.24373,0.23568079
50.05437,0.22379409
51.98204,0.20207499
53.91837,0.18070059
56.3345,0.17296228
58.0641,0.18541773
60.245266,0.14438447
62.07113,0.15413222
63.91606,0.14815901
65.99926,0.1163539
67.911285,0.12498788
69.95953,0.11672825
72.12808,0.10936193
73.99321,0.12109955
76.04939,0.078749955
78.232506,0.11068903
80.1146,0.09316247
82.28299,0.06776007
84.01376,0.077920265
86.21557,0.07289635
88.22231,0.06569888
90.33344,0.059535418
92.21492,0.059806556
94.205315,0.05788914
95.9076,0.054249365
98.158394,0.048979722
100.179825,0.044240437
102.24652,0.040436264
103.89628,0.038873278
106.10336,0.0384052
107.86979,0.030363927
110.14522,0.036242023
112.27688,0.024849333
114.32349,0.028097084
116.075005,0.03352398
117.85739,0.026655525
119.99412,0.01945521
122.34329,0.020831069
124.04973,0.022711014
125.94603,0.0141911395
127.87309,0.020004762
130.31253,0.0134233525
132.31584,0.012277781
133.93092,0.017092496
136.31458,0.01409819
138.24481,0.014869094
140.24513,0.013843746
