0.0,2.9104815637297197
1.0,3.067967546522896
2.0,3.231810389231656
3.0,3.4020057733479416
4.0,3.5785112792088243
5.0,3.761241737264013
6.0,3.9500644030716985
7.0,4.144794007732268
8.0,4.345187748463015
9.0,4.550940297936868
10.0,4.761678925549286
11.0,4.976958838521829
12.0,5.196258865159234
13.0,5.418977615984484
14.0,5.644430270098733
15.0,5.871846143059348
16.0,6.1003671978709075
17.0,6.329047661334003
18.0,6.556854903006877
19.0,6.78267172250486
20.0,7.00530017206146
21.0,7.223467014731211
22.0,7.435830884205593
23.0,7.64099117025048
24.0,7.837498605066689
25.0,8.023867471773013
26.0,8.198589298601496
27.0,8.360147843660473
28.0,8.507035118044039
29.0,8.637768142682887
30.0,8.750906089740445
31.0,8.845067425501666
32.0,8.918946651128906
33.0,8.971330232300014
34.0,9.001111319716758
35.0,9.007302889945262
36.0,8.989048979182202
37.0,8.945633739497024
38.0,8.876488115168819
39.0,8.781194012509733
40.0,8.659485916194347
41.0,8.511249984585737
42.0,8.336520731985384
43.0,8.13547547365903
44.0,7.908426767053728
45.0,7.655813127755576
46.0,7.37818833024308
47.0,7.076209621039721
48.0,6.750625175942687
49.0,6.402261124773269
50.0,6.03200844826056
51.0,5.640810024290762
52.0,5.229648067063378
53.0,4.799532164939648
54.0,4.35148808306941
55.0,3.886547457130899
56.0,3.4057384663029824
57.0,2.9100775381602846
58.0,2.4005621064421256
59.0,1.878164415168113
60.0,1.3438263396331462
61.0,0.7984551764373345
62.0,0.24292034071600943
63.0,-0.32194910119313314
64.0,-0.8953661417012976
65.0,-1.476586865735469
66.0,-2.0649108900161623
67.0,-2.659681287897408
68.0,-3.2602840765089507
69.0,-3.866147338394409
70.0,-4.476740044440862
71.0,-5.091570638972492
72.0,-5.7101854417067575
73.0,-6.332166915066343
74.0,-6.957131839275353
75.0,-7.584729431872995
76.0,-8.21463944284254
77.0,-8.846570251537672
78.0,-9.480256987025616
79.0,-10.115459689369123
80.0,-10.751961525734648
81.0,-11.389567072025955
82.0,-12.028100667977547
83.0,-12.667404851270886
84.0,-13.30733887422563
85.0,-13.947777304933616
86.0,-14.588608713310581
87.0,-15.2297344414055
88.0,-15.871067456398993
89.0,-16.51253128400866
90.0,-17.154059019475024
91.0,-17.795592412900533
92.0,-18.43708102543303
93.0,-19.078481452606315
94.0,-19.71975661105309
95.0,-20.360875084778012
96.0,-21.001810527203837
97.0,-21.642541115273414
98.0,-22.283049051992833
99.0,-22.923320113928934
100.0,-23.563343240320673
